KIDS_TILE,DMAG_R
KIDS_34.5_-33.1,-0.00063119269907474
KIDS_41.4_-30.2,0.02878604829311371
KIDS_213.0_-1.5,0.02930729277431965
KIDS_183.0_-0.5,0.03050892613828182
KIDS_136.4_2.5,0.04791167005896568
KIDS_31.5_-31.2,0.0294056236743927
KIDS_20.7_-30.2,0.02553454041481018
KIDS_230.0_-1.5,0.01570119708776474
KIDS_8.0_-29.2,0.03378919512033463
KIDS_189.5_2.5,-0.1796120405197144
KIDS_135.0_0.5,0.0247696116566658
KIDS_172.5_2.5,0.009401798248291016
KIDS_345.6_-34.1,0.01619963347911835
KIDS_217.0_0.5,0.000170711427927017
KIDS_333.2_-35.1,-0.195290207862854
KIDS_29.4_-32.1,0.03437028080224991
KIDS_8.1_-30.2,0.04022638499736786
KIDS_41.2_-32.1,-0.00042575784027576
KIDS_20.5_-29.2,0.0179729275405407
KIDS_49.3_-27.2,0.005898572504520416
KIDS_2.4_-34.1,0.03117909096181393
KIDS_227.0_0.5,-0.04194274917244911
KIDS_169.0_0.5,0.04648701846599579
KIDS_3.5_-31.2,0.03518199548125267
KIDS_9.1_-29.2,0.01101468876004219
KIDS_24.7_-32.1,0.005968883633613586
KIDS_174.5_-2.5,-0.04323693364858627
KIDS_131.0_-1.5,0.05023286491632462
KIDS_21.4_-33.1,0.02812493965029716
KIDS_221.0_0.5,0.03059846162796021
KIDS_346.9_-33.1,-0.00506442971527576
KIDS_14.3_-33.1,0.06068567931652069
KIDS_230.0_1.5,0.02711345814168453
KIDS_350.4_-34.1,-0.01197507791221142
KIDS_0.0_-33.1,-0.01046290993690491
KIDS_170.0_-0.5,0.03153618425130844
KIDS_345.2_-29.2,0.04004879295825958
KIDS_354.2_-31.2,0.03837839514017105
KIDS_24.2_-30.2,-0.00175822153687477
KIDS_216.6_2.5,0.01938151754438877
KIDS_357.7_-31.2,0.03107946366071701
KIDS_12.7_-30.2,-0.02179852500557899
KIDS_141.0_1.5,0.04586351290345192
KIDS_198.6_2.5,0.009651236236095428
KIDS_43.5_-32.1,0.02567794173955917
KIDS_160.0_-1.5,-0.03549129515886307
KIDS_331.8_-32.1,0.01149054616689682
KIDS_183.0_-1.5,0.008953608572483063
KIDS_234.7_2.5,-0.015682028606534
KIDS_179.0_-0.5,0.001682788133621216
KIDS_236.0_-1.5,-0.07519853115081787
KIDS_157.0_0.5,-0.00522702932357788
KIDS_19.6_-30.2,-0.00216527096927166
KIDS_14.1_-32.1,0.01660396903753281
KIDS_338.1_-30.2,-0.01766177639365196
KIDS_167.5_2.5,0.02607670240104198
KIDS_221.6_-2.5,0.05182556062936783
KIDS_140.0_0.5,0.02964439243078232
KIDS_201.6_2.5,0.008670054376125336
KIDS_351.9_-30.2,0.03070995956659317
KIDS_166.0_1.5,0.02221382409334183
KIDS_212.6_2.5,0.009086024016141891
KIDS_158.0_-1.5,-0.03385523706674576
KIDS_8.2_-31.2,0.03524733334779739
KIDS_344.6_-33.1,0.01548099517822266
KIDS_357.6_-35.1,0.0335455983877182
KIDS_197.0_1.5,0.02764560654759407
KIDS_354.1_-33.1,-0.0090077556669712
KIDS_223.0_-1.5,0.01222071051597595
KIDS_348.6_-29.2,-0.0021834447979927
KIDS_190.5_2.5,-0.09290683269500732
KIDS_29.6_-29.2,0.1025271415710449
KIDS_18.0_-34.1,0.03379468619823456
KIDS_47.8_-26.2,0.04378331825137138
KIDS_231.0_-1.5,0.006962042301893234
KIDS_197.5_2.5,0.002276590093970299
KIDS_235.0_-0.5,0.02078993245959282
KIDS_169.5_-2.5,0.02530878037214279
KIDS_330.9_-31.2,0.03254666924476624
KIDS_205.0_-0.5,0.000896451063454151
KIDS_51.1_-33.1,0.04017788171768188
KIDS_351.5_-35.1,0.02546252869069576
KIDS_344.2_-35.1,0.06483209133148193
KIDS_340.8_-34.1,0.01854698918759823
KIDS_177.0_-0.5,0.04343992471694946
KIDS_200.6_-2.5,0.03523080050945282
KIDS_157.0_-1.5,-0.02220626920461655
KIDS_232.0_-0.5,0.04635827243328094
KIDS_49.9_-35.1,0.08620942384004593
KIDS_236.0_1.5,-0.0785129964351654
KIDS_21.0_-31.2,-0.04603687673807144
KIDS_141.0_-0.5,0.03835088759660721
KIDS_176.0_0.5,0.02182172425091267
KIDS_231.0_-0.5,0.02300221472978592
KIDS_42.8_-33.1,0.02151906862854958
KIDS_158.0_-0.5,0.00299970805644989
KIDS_350.8_-30.2,0.3692384362220764
KIDS_177.0_-1.5,0.01860731095075607
KIDS_198.0_1.5,0.04549789801239967
KIDS_351.8_-31.2,0.03826544806361198
KIDS_160.0_1.5,0.03984294459223747
KIDS_220.6_-2.5,0.03165054321289062
KIDS_22.6_-33.1,-0.1462139636278152
KIDS_205.0_-1.5,0.006632227450609207
KIDS_43.1_-31.2,-0.00618579238653183
KIDS_22.8_-34.1,0.05555451288819313
KIDS_42.6_-30.2,0.03970623016357422
KIDS_134.0_0.5,-0.03568194061517715
KIDS_49.9_-33.1,0.02531454712152481
KIDS_358.8_-30.2,0.02084041386842728
KIDS_14.7_-28.2,0.03486917167901993
KIDS_168.5_-2.5,0.1508892327547073
KIDS_51.9_-28.2,0.01067271456122398
KIDS_337.2_-29.2,0.009431479498744011
KIDS_182.0_-1.5,0.008509302511811256
KIDS_162.0_1.5,0.03319582343101501
KIDS_213.0_0.5,0.004644192755222321
KIDS_332.0_-27.2,0.03980899602174759
KIDS_212.0_0.5,0.007496103644371033
KIDS_51.3_-29.2,-0.03600955009460449
KIDS_207.0_-1.5,0.006393648684024811
KIDS_339.3_-30.2,0.03444906324148178
KIDS_187.0_1.5,0.02691522054374218
KIDS_209.0_-1.5,0.03096268512308598
KIDS_173.0_0.5,0.009470134973526001
KIDS_46.2_-35.1,0.04904843866825104
KIDS_205.6_2.5,0.006587903946638107
KIDS_335.3_-32.1,0.01979068666696548
KIDS_196.0_1.5,-1.351380705833435
KIDS_167.0_-1.5,-0.0269041396677494
KIDS_20.3_-28.2,0.03092087060213089
KIDS_138.0_-1.5,0.01022470183670521
KIDS_4.7_-32.1,0.04157336801290512
KIDS_138.0_0.5,-0.03851150721311569
KIDS_37.2_-28.2,-0.03692839294672012
KIDS_156.0_-1.5,-0.02722004801034927
KIDS_330.8_-35.1,0.008151620626449585
KIDS_339.3_-35.1,-0.6451178789138794
KIDS_19.8_-31.2,0.1093181669712067
KIDS_35.0_-31.2,0.02195656672120094
KIDS_19.0_-33.1,0.01503923535346985
KIDS_190.0_0.5,0.009026957675814629
KIDS_178.0_-0.5,-0.01648036390542984
KIDS_221.6_2.5,-0.00462793745100498
KIDS_338.4_-29.2,0.02826492488384247
KIDS_181.5_2.5,0.04640775173902512
KIDS_356.4_-33.1,0.02461161278188229
KIDS_182.0_-0.5,0.0156828947365284
KIDS_237.0_-1.5,0.008951440453529358
KIDS_0.0_-32.1,0.02373169362545013
KIDS_351.6_-34.1,0.01478500664234161
KIDS_0.0_-30.2,0.0218963697552681
KIDS_335.8_-30.2,0.04678314179182053
KIDS_184.5_2.5,0.03184247761964798
KIDS_343.4_-33.1,0.03326573222875595
KIDS_344.4_-34.1,0.03784504160284996
KIDS_345.0_-30.2,0.03896867483854294
KIDS_46.0_-27.2,0.03377340361475945
KIDS_1.2_-33.1,0.01758604869246483
KIDS_38.4_-34.1,0.02105470187962055
KIDS_1.1_-29.2,-0.00042382813990116
KIDS_28.8_-34.1,0.123009130358696
KIDS_214.6_-2.5,0.01595763117074966
KIDS_173.5_-2.5,0.002332471311092377
KIDS_234.0_-1.5,0.03392475470900536
KIDS_193.0_0.5,-0.06863665580749512
KIDS_200.0_-0.5,-0.06053399294614792
KIDS_216.0_1.5,0.009645100682973862
KIDS_210.0_-1.5,0.04560694843530655
KIDS_16.6_-33.1,0.1122753173112869
KIDS_178.0_0.5,-0.00223700888454914
KIDS_164.0_1.5,-0.05968178063631058
KIDS_230.0_-0.5,0.002311654388904572
KIDS_42.4_-32.1,0.02674532681703568
KIDS_52.9_-30.2,0.01853811740875244
KIDS_33.9_-28.2,0.009187877178192139
KIDS_159.0_-1.5,-0.04315051436424255
KIDS_337.2_-34.1,0.03047838062047958
KIDS_34.8_-34.1,0.03645223006606102
KIDS_129.0_-0.5,0.01977928727865219
KIDS_42.2_-29.2,0.03106559440493584
KIDS_357.6_-34.1,-0.05429839342832565
KIDS_186.0_-1.5,-0.03750325366854668
KIDS_20.4_-34.1,-0.04495353996753693
KIDS_206.0_1.5,0.03067856281995773
KIDS_2.3_-30.2,0.03567837923765182
KIDS_357.7_-29.2,0.007508344016969204
KIDS_204.6_-2.5,0.009845227003097534
KIDS_170.5_-2.5,0.03738316148519516
KIDS_198.0_-0.5,-0.00176538899540901
KIDS_204.0_1.5,-9.230151772499e-05
KIDS_32.4_-34.1,0.01350003853440285
KIDS_166.0_-0.5,0.009388048201799393
KIDS_230.0_0.5,0.038857601583004
KIDS_46.8_-34.1,0.04247868061065674
KIDS_167.0_0.5,-0.05194824934005737
KIDS_339.8_-33.1,0.03881580382585526
KIDS_223.0_1.5,0.03415229916572571
KIDS_212.0_-0.5,0.007500531151890755
KIDS_236.7_2.5,0.02568380907177925
KIDS_30.5_-28.2,-0.07396162301301956
KIDS_168.0_-1.5,-0.04491879418492317
KIDS_39.9_-29.2,0.0108683705329895
KIDS_218.6_2.5,0.01666522026062012
KIDS_50.1_-29.2,0.04178225249052048
KIDS_210.0_0.5,-0.05239197239279747
KIDS_209.0_1.5,-0.03973361477255821
KIDS_352.0_-29.2,0.01829712465405464
KIDS_51.6_-27.2,0.02898350358009338
KIDS_48.2_-32.1,0.02938229590654373
KIDS_162.0_-0.5,-0.05049216374754906
KIDS_5.9_-32.1,0.04759687185287476
KIDS_207.0_-0.5,-0.00139668583869934
KIDS_130.0_-0.5,0.03047491982579231
KIDS_53.5_-33.1,-0.00829237699508667
KIDS_47.4_-35.1,-0.07914742082357407
KIDS_162.0_0.5,0.04669518023729324
KIDS_134.4_2.5,-0.03333654999732971
KIDS_213.6_-2.5,0.05040010809898376
KIDS_355.4_-30.2,0.04474058374762535
KIDS_199.0_1.5,-0.00118639878928661
KIDS_179.5_2.5,0.01429141312837601
KIDS_37.3_-31.2,0.03745628148317337
KIDS_358.9_-29.2,0.04044889658689499
KIDS_39.1_-30.2,0.01437202654778957
KIDS_217.0_-0.5,-0.07809421420097351
KIDS_227.0_-1.5,0.00452018529176712
KIDS_232.6_2.5,-0.2311400771141052
KIDS_52.8_-34.1,0.0605994388461113
KIDS_47.2_-30.2,0.04194325953722
KIDS_186.0_1.5,0.03844543918967247
KIDS_334.8_-34.1,-0.2240061461925507
KIDS_224.0_-1.5,0.02150431275367737
KIDS_177.0_1.5,0.01815144531428814
KIDS_13.2_-34.1,0.03287868946790695
KIDS_330.8_-27.2,0.01153421029448509
KIDS_139.4_2.5,0.04945018887519836
KIDS_198.0_0.5,-0.01877877116203308
KIDS_208.0_-0.5,-0.04934068769216537
KIDS_350.9_-29.2,0.01458873227238655
KIDS_163.0_-1.5,-0.03313764184713364
KIDS_134.0_1.5,0.03575429320335388
KIDS_202.6_-2.5,-0.08228808641433716
KIDS_171.0_1.5,0.02754877135157585
KIDS_38.0_-30.2,0.03319396823644638
KIDS_52.4_-31.2,0.04286273568868637
KIDS_350.3_-35.1,0.01667490601539612
KIDS_217.0_-1.5,-0.00353454891592264
KIDS_156.0_-0.5,0.02674732357263565
KIDS_353.9_-35.1,0.03356044739484787
KIDS_36.8_-30.2,0.05673161149024963
KIDS_17.3_-30.2,0.0272832028567791
KIDS_132.0_-0.5,0.026507668197155
KIDS_133.0_0.5,0.01008332520723343
KIDS_209.0_0.5,-0.3274042010307312
KIDS_17.6_-32.1,0.01309649460017681
KIDS_133.0_1.5,0.01951901242136955
KIDS_180.5_2.5,0.003737799823284149
KIDS_45.4_-31.2,0.0292880367487669
KIDS_356.6_-28.2,0.0664789006114006
KIDS_182.0_1.5,0.04908910393714905
KIDS_183.0_1.5,0.007319816388189793
KIDS_53.5_-29.2,0.1138559207320213
KIDS_15.1_-31.2,0.1025055944919586
KIDS_141.0_0.5,0.0101466178894043
KIDS_205.0_1.5,-0.08137907087802887
KIDS_30.0_-34.1,0.0684480369091034
KIDS_139.0_1.5,0.05418664962053299
KIDS_36.5_-32.1,0.03092917427420616
KIDS_52.3_-35.1,0.03854089230298996
KIDS_185.5_2.5,0.002310730516910553
KIDS_232.0_-1.5,0.02683880180120468
KIDS_37.6_-29.2,0.01211423426866531
KIDS_346.8_-34.1,0.02525624632835388
KIDS_234.0_1.5,-0.09971174597740173
KIDS_3.4_-29.2,0.04633235931396484
KIDS_133.4_2.5,0.01391611061990261
KIDS_331.5_-33.1,0.02867163717746735
KIDS_226.0_-0.5,0.006241075694561005
KIDS_13.8_-30.2,0.03434423729777336
KIDS_33.6_-34.1,0.02441208623349667
KIDS_194.0_1.5,0.02916130609810352
KIDS_6.8_-28.2,0.05464485287666321
KIDS_349.4_-32.1,0.02462882548570633
KIDS_187.5_2.5,0.02276719734072685
KIDS_40.6_-28.2,0.03347843885421753
KIDS_161.0_1.5,0.01645491644740105
KIDS_342.0_-34.1,-0.01793801411986351
KIDS_223.0_-0.5,0.0129438042640686
KIDS_338.6_-33.1,0.03036213666200638
KIDS_32.2_-30.2,0.0372619517147541
KIDS_355.1_-35.1,0.02339555323123932
KIDS_15.8_-28.2,0.03095090389251709
KIDS_348.3_-31.2,0.05170761048793793
KIDS_187.5_-2.5,-0.05768327414989471
KIDS_207.0_1.5,-0.03735864162445068
KIDS_186.0_0.5,0.0129653587937355
KIDS_233.0_-0.5,0.01890714839100838
KIDS_31.8_-32.1,0.0354960560798645
KIDS_129.0_0.5,0.04366797208786011
KIDS_129.0_1.5,0.0292698573321104
KIDS_169.0_1.5,0.03250239044427872
KIDS_44.9_-27.2,0.01393453031778336
KIDS_191.0_0.5,0.006459588184952736
KIDS_203.0_-0.5,-0.03464236110448837
KIDS_334.7_-30.2,-0.05441635102033615
KIDS_348.0_-34.1,0.0272530522197485
KIDS_47.1_-32.1,0.04489614069461823
KIDS_353.1_-30.2,0.007070679217576981
KIDS_329.7_-27.2,0.05314180254936218
KIDS_226.0_1.5,-0.1044898852705956
KIDS_349.5_-31.2,0.02944726683199406
KIDS_179.0_0.5,0.007510125637054443
KIDS_346.3_-29.2,0.04624152183532715
KIDS_358.8_-31.2,0.01836799643933773
KIDS_137.0_-0.5,0.01828132197260857
KIDS_219.6_2.5,0.04196436703205109
KIDS_332.7_-33.1,0.05018290877342224
KIDS_349.8_-28.2,0.06470976769924164
KIDS_160.0_0.5,-0.06764689087867737
KIDS_157.4_2.5,-0.06136918067932129
KIDS_232.0_1.5,0.01874375529587269
KIDS_181.0_1.5,-0.00186612829566001
KIDS_15.6_-34.1,0.02828121930360794
KIDS_140.0_-1.5,0.03499063849449158
KIDS_159.0_1.5,0.02871084585785866
KIDS_192.0_1.5,-0.04925882071256638
KIDS_213.6_2.5,0.02866008132696152
KIDS_199.0_-0.5,1.36531889438629e-05
KIDS_233.0_1.5,0.0418572835624218
KIDS_221.0_1.5,0.00758250430226326
KIDS_332.4_-34.1,0.0206458680331707
KIDS_206.0_0.5,0.02519044652581215
KIDS_346.5_-28.2,0.02451884001493454
KIDS_193.0_1.5,-0.03902758285403252
KIDS_330.0_-34.1,0.01666256040334702
KIDS_25.3_-30.2,0.02942939475178719
KIDS_218.0_0.5,0.005294376984238625
KIDS_348.1_-33.1,-0.01878289133310318
KIDS_197.0_0.5,-0.00504697859287262
KIDS_200.6_2.5,0.02475236728787422
KIDS_238.0_0.5,0.01829590648412704
KIDS_182.5_2.5,0.03124673664569855
KIDS_185.0_1.5,0.04280879348516464
KIDS_345.7_-33.1,0.03570457547903061
KIDS_329.5_-28.2,0.03333334624767303
KIDS_45.1_-28.2,-0.04940042272210121
KIDS_234.0_0.5,0.02069977857172489
KIDS_216.0_0.5,0.01758495345711708
KIDS_230.6_2.5,0.02863273769617081
KIDS_336.5_-32.1,0.03617613762617111
KIDS_10.6_-32.1,-0.01148704718798399
KIDS_226.0_0.5,0.03440012410283089
KIDS_211.6_2.5,0.01296629011631012
KIDS_50.6_-30.2,0.05632705986499786
KIDS_171.5_-2.5,0.02308051288127899
KIDS_157.4_-2.5,-0.00454119592905044
KIDS_333.8_-29.2,-0.01319680362939835
KIDS_336.9_-35.1,0.05134104937314987
KIDS_231.6_2.5,0.01021089404821396
KIDS_222.0_1.5,-0.1054458618164062
KIDS_46.6_-31.2,0.01335413753986359
KIDS_46.7_-26.2,0.03941366821527481
KIDS_166.0_0.5,-0.0495128370821476
KIDS_18.4_-30.2,0.03025757148861885
KIDS_3.6_-33.1,0.01810191571712494
KIDS_174.0_0.5,0.02309703081846237
KIDS_32.9_-32.1,0.04080822318792343
KIDS_224.6_-2.5,0.009351043030619621
KIDS_179.0_1.5,-0.00129714608192443
KIDS_335.0_-33.1,0.003949813544750214
KIDS_215.0_-0.5,0.02414180524647236
KIDS_10.7_-33.1,0.02405934035778046
KIDS_337.6_-32.1,0.01506127044558525
KIDS_335.7_-35.1,-0.04460830986499786
KIDS_341.2_-32.1,0.03358551114797592
KIDS_350.6_-32.1,-0.00121419876813888
KIDS_7.1_-32.1,0.02368903532624245
KIDS_170.0_0.5,0.003698274493217468
KIDS_135.0_-0.5,0.04045343026518822
KIDS_177.0_0.5,0.0116557814180851
KIDS_12.0_-34.1,-0.08466198295354843
KIDS_43.2_-34.1,0.02301178872585297
KIDS_140.0_-0.5,0.05164852738380432
KIDS_130.0_-1.5,0.02950245887041092
KIDS_202.6_2.5,0.0353650227189064
KIDS_6.0_-34.1,-0.00568012148141861
KIDS_175.0_-1.5,0.01626768335700035
KIDS_5.9_-33.1,0.03913664445281029
KIDS_29.7_-33.1,0.06467442214488983
KIDS_185.0_-0.5,-0.02038008533418179
KIDS_214.0_1.5,0.006251297891139984
KIDS_330.3_-33.1,0.0440693274140358
KIDS_183.5_-2.5,-0.05728137493133545
KIDS_337.6_-27.2,-0.07435649633407593
KIDS_214.0_-1.5,0.004638254642486572
KIDS_196.0_-0.5,-0.06054995954036713
KIDS_173.5_2.5,0.000317513942718505
KIDS_163.0_-0.5,-0.04733167961239815
KIDS_238.0_1.5,-0.01578695327043533
KIDS_51.8_-32.1,0.05513348430395126
KIDS_206.0_-1.5,0.02583996020257473
